Z,N,A,element,level_index,level_energy_keV,spin_parity,mass_excess_keV,abundance,half_life_s,half_life_source,is_stable,is_resonance,dominant_mode,decay_modes_raw
91,144,235,Pa,0,0.0,(3/2-),42288.901,,1464.0,chart,False,False,B-,B- = 100
91,145,236,Pa,0,0.0,1(+),45333.955,,546.0,chart,False,False,B-,B- = 100
91,146,237,Pa,0,0.0,(1/2+),47527.624,,522.0,chart,False,False,B-,B- = 100
91,147,238,Pa,0,0.0,(3-),50894.043,,138.0,chart,False,False,B-,B- = 100
91,148,239,Pa,0,0.0,(3/2),53337.0,,6480.0,chart,False,False,B-,B- = 100
92,122,214,U,0,0.0,0+,,,0.0005200000000000001,wallet,False,False,ALPHA,a = 100
92,123,215,U,0,0.0,,24889.312,,0.0007,chart,False,False,ALPHA,a ~ 100 
92,124,216,U,0,0.0,0+,23066.429,,0.0045,chart,False,False,ALPHA,a ~ 100 
92,125,217,U,0,0.0,,22971.0,,0.016,chart,False,False,ALPHA,a ~ 100 
92,126,218,U,0,0.0,0+,21894.655,,0.00063,chart,False,False,ALPHA,a = 100
92,127,219,U,0,0.0,(9/2+),23295.953,,5.99999999999e-05,chart,False,False,ALPHA,a = 100
92,129,221,U,0,0.0,(9/2+),24519.996,,6.6e-07,chart,False,False,ALPHA,a ~ 100 
92,130,222,U,0,0.0,0+,24272.834,,4.7e-06,chart,False,False,ALPHA,a ~ 100 
92,131,223,U,0,0.0,,26045.278,,6.2e-05,chart,False,False,ALPHA,a = 100
92,132,224,U,0,0.0,0+,25742.69,,0.000396,chart,False,False,ALPHA,a = 100
92,133,225,U,0,0.0,,27372.001,,0.061,chart,False,False,ALPHA,a = 100
92,134,226,U,0,0.0,0+,27328.797,,0.267,chart,False,False,ALPHA,a = 100
92,135,227,U,0,0.0,(3/2+),29045.034,,66.0,chart,False,False,ALPHA,a = 100
92,136,228,U,0,0.0,0+,29220.001,,546.0,chart,False,False,ALPHA,"a = 95 ,EC = 5 "
92,137,229,U,0,0.0,(3/2+),31210.62,,3468.0,chart,False,False,EC_BP,"a ~ 20 ,EC ~ 80 "
92,138,230,U,0,0.0,0+,31615.017,,1747872.0,chart,False,False,ALPHA,"22Ne = 4.8e-12 2e-12,a = 100"
92,139,231,U,0,0.0,(5/2),33805.952,,362880.0,chart,False,False,EC_BP,"a = 0.004 0.001,EC = 99.996 0.001"
92,140,232,U,0,0.0,0+,34609.445,,2174318640.0,chart,False,False,ALPHA,"24Ne = 8.9e-10 7e-11,f = 2.7e-12 6e-13,a = 100"
92,141,233,U,0,0.0,5/2+,36919.111,,5023622786400.0,chart,False,False,ALPHA,"24Ne = 7.2e-11 9e-12,a = 100"
92,142,234,U,0,0.0,0+,38144.959,0.0054,7747390800000.0,chart,False,False,ALPHA,"f = 1.64e-9 2.2e-10,Ne = 9e-12 7e-12,28Mg = 1.4e-11 3e-12,a = 100"
92,143,235,U,0,0.0,7/2-,40918.782,0.7204,2.22157389594312e+16,chart,False,False,ALPHA,"20Ne = 8e-10 4e-10,a = 100,f = 7e-9 2e-9,25Ne = 8e-10,28Mg = 8e-10"
92,143,235,U,1,0.076737,1/2+,40918.858737,,1638.0,wallet,False,False,IT,IT = 100
92,144,236,U,0,0.0,0+,42444.582,,739394568000000.0,chart,False,False,ALPHA,"a = 100,f = 9.4e-8 "
92,145,237,U,0,0.0,1/2+,45390.133,,583372.7999999999,chart,False,False,B-,B- = 100
92,146,238,U,0,0.0,0+,47307.732,99.2742,1.4084883020376e+17,chart,False,False,ALPHA,"2B- = 2.2e-10 3e-11,f = 0.0000544 7e-7,a = 100"
92,147,239,U,0,0.0,5/2+,50572.668,,1407.0,chart,False,False,B-,B- = 100
92,148,240,U,0,0.0,0+,52715.497,,50760.0,chart,False,False,B-,B- = 100
92,149,241,U,0,0.0,,56197.0,,,none,False,False,B-,B- = 100
92,150,242,U,0,0.0,0+,58620.0,,1008.0,chart,False,False,B-,B- = 100 
93,126,219,Np,0,0.0,,29436.951,,0.00015,chart,False,False,ALPHA,a ~ 100 
93,127,220,Np,0,0.0,,30475.022,,2.49999999999e-05,chart,False,False,ALPHA,a ~ 100 
93,129,222,Np,0,0.0,,31274.641,,3.8e-07,chart,False,False,ALPHA,a = 100
93,130,223,Np,0,0.0,(9/2-),30658.583,,2.1499999999e-06,chart,False,False,ALPHA,a ~ 100 
93,131,224,Np,0,0.0,,32032.248,,3.79999999999e-05,chart,False,False,ALPHA,a ~ 100 
93,132,225,Np,0,0.0,,31618.098,,0.0037,chart,False,False,ALPHA,a ~ 100 
93,133,226,Np,0,0.0,,32816.877,,0.037,chart,False,False,ALPHA,a = 100
93,134,227,Np,0,0.0,,32579.018,,0.51,chart,False,False,ALPHA,a = 100
93,135,228,Np,0,0.0,,33825.0,,61.4,chart,False,False,EC_BP,"a = 40 7,EC+B+ = 60 7"
93,136,229,Np,0,0.0,,33801.378,,240.0,chart,False,False,ALPHA,"a = 68 11,EC+B+ = 32 11"
93,137,230,Np,0,0.0,,35236.615,,277.8,chart,False,False,EC_BP,"a = 3 ,EC+B+ = 97 "
93,138,231,Np,0,0.0,(5/2-),35623.686,,2928.0,chart,False,False,EC_BP,"a = 2 1,EC+B+ = 98 1"
93,139,232,Np,0,0.0,(4+),37359.0,,882.0,chart,False,False,EC_BP,EC+B+ = 100
93,140,233,Np,0,0.0,(5/2+),37948.531,,2172.0,chart,False,False,EC_BP,"a = 0.0007 ,EC = 100"
93,141,234,Np,0,0.0,(0+),39954.806,,380160.00000000006,chart,False,False,EC_BP,EC+B+ = 100 
93,142,235,Np,0,0.0,5/2+,41043.044,,34223040.0,chart,False,False,EC_BP,"a = 0.0026 0.00013,EC = 99.9974 0.00013"
93,143,236,Np,0,0.0,6(-),43378.094,,4891428000000.0,chart,False,False,EC_BP,"EC = 87.84 0.2,a = 0.16 0.04,B- = 12 0.1"
93,143,236,Np,1,57.0,1(-),43435.094,,81000.0,wallet,False,False,EC_BP,"B- = 49 1,EC = 51 1"
93,144,237,Np,0,0.0,5/2+,44871.599,,67659494400000.0,chart,False,False,ALPHA,a = 100
93,145,238,Np,0,0.0,2+,47454.597,,181379.52,chart,False,False,B-,B- = 100
93,146,239,Np,0,0.0,5/2+,49311.005,,203541.12,chart,False,False,B-,B- = 100
93,147,240,Np,0,0.0,(5+),52316.229,,3714.0,chart,False,False,B-,B- = 100
93,147,240,Np,1,18.0,(1+),52334.229,,433.2,wallet,False,False,B-,"B- = 99.88 0.01,IT = 0.12 0.01"
93,148,241,Np,0,0.0,5/2+,54315.115,,834.0,chart,False,False,B-,B- = 100 
93,149,242,Np,0,0.0,(1+),57416.876,,132.0,chart,False,False,B-,B- = 100 
93,149,242,Np,1,0.0,(6+),57416.876,,330.0,wallet,False,False,B-,B- = 100 
93,150,243,Np,0,0.0,(5/2),59806.0,,111.0,chart,False,False,B-,B- = 100
93,151,244,Np,0,0.0,(7-),63240.0,,137.4,chart,False,False,B-,B- = 100
94,134,228,Pu,0,0.0,0+,36107.809,,1.1,chart,False,False,ALPHA,a = 100
94,135,229,Pu,0,0.0,(3/2+),37394.924,,83.0,chart,False,False,ALPHA,"a = 50 20,EC+B+ = 50 20"
94,136,230,Pu,0,0.0,0+,36932.17,,107.0,chart,False,False,ALPHA,a = 100
94,137,231,Pu,0,0.0,(3/2+),38308.577,,516.0,chart,False,False,OTHER,"a = 10 +7-3,EC+B+ = 90 +3-7"
94,138,232,Pu,0,0.0,0+,38360.915,,1986.0,chart,False,False,EC_BP,"a ~ 10 ,EC ~ 90 "
94,139,233,Pu,0,0.0,(5/2),40051.836,,1254.0,chart,False,False,EC_BP,"a = 0.12 0.05,EC+B+ = 99.88 0.05"
94,140,234,Pu,0,0.0,0+,40349.986,,31680.000000000004,chart,False,False,EC_BP,"a ~ 6 ,EC ~ 94 "
94,141,235,Pu,0,0.0,(5/2+),42182.346,,1518.0,chart,False,False,EC_BP,"a = 0.0028 0.0007,EC+B+ = 99.9972 0.0007"
94,142,236,Pu,0,0.0,0+,42901.508,,90191620.8,chart,False,False,ALPHA,"28Mg = 2.7e-12,f = 1.9e-7 4e-8,a = 100"
94,143,237,Pu,0,0.0,7/2-,45091.662,,3943296.0,chart,False,False,EC_BP,"a = 0.0032 0.0006,EC = 99.9968 0.0006"
94,143,237,Pu,1,145.543,1/2+,45237.205,,0.18,wallet,False,False,IT,IT = 100
94,144,238,Pu,0,0.0,0+,46163.148,,2767601520.0,chart,False,False,ALPHA,"Si = 1.4e-14,f = 1.9e-7 1e-8,a = 100,Mg = 6e-15"
94,145,239,Pu,0,0.0,1/2+,48588.22,,760822178400.0,chart,False,False,ALPHA,"a = 100,f = 3.01e-10 7.5e-11"
94,146,240,Pu,0,0.0,0+,50125.319,,207087282720.0,chart,False,False,ALPHA,"a = 100,f = 0.000005796 3.9e-8"
94,147,241,Pu,0,0.0,5/2+,52955.115,,452188850.4,chart,False,False,B-,"B- = 99.99755 0.00008,a = 0.00245 0.00008"
94,148,242,Pu,0,0.0,0+,54716.876,,11834100000000.0,chart,False,False,ALPHA,"a = 100,f = 0.00055 0.000006"
94,149,243,Pu,0,0.0,7/2+,57754.561,,17838.0,chart,False,False,B-,B- = 100 
94,150,244,Pu,0,0.0,0+,59806.021,,2565632880000000.0,chart,False,False,ALPHA,"a = 99.877 0.006,f = 0.123 0.006"
94,150,244,Pu,1,1211.2,8-,61017.221,,1.75,wallet,False,False,IT,IT = 100
94,151,245,Pu,0,0.0,(9/2-),63178.173,,37944.0,chart,False,False,B-,B- = 100
94,152,246,Pu,0,0.0,0+,65394.772,,936576.0,chart,False,False,B-,B- = 100
94,153,247,Pu,0,0.0,(1/2+),69210.0,,196128.0,chart,False,False,B-,B- = 100 
95,128,223,Am,0,0.0,,42700.0,,0.0052,chart,False,False,ALPHA,a ~ 100 
95,134,229,Am,0,0.0,,42180.414,,0.9,chart,False,False,ALPHA,a ~ 100 
95,135,230,Am,0,0.0,,42872.0,,36.0,chart,False,False,EC_BP,"ECf = 30 ,EC+B+ = 100"
95,137,232,Am,0,0.0,,43420.0,,78.60000000000001,chart,False,False,EC_BP,"ECf = 0.069 0.01,EC+B+ ~ 100 "
95,138,233,Am,0,0.0,,43285.0,,192.0,chart,False,False,EC_BP,"a = 4.5 1.5,EC+B+ = 95.5 1.5"
95,139,234,Am,0,0.0,,44462.0,,139.2,chart,False,False,EC_BP,"ECf = 0.0066 0.0018,EC+B+ = 100,a = 0.04 "
95,140,235,Am,0,0.0,(5/2-),44624.602,,618.0,chart,False,False,EC_BP,"a = 0.4 0.05,EC+B+ = 99.6 0.05"
95,141,236,Am,0,0.0,5-,46041.0,,216.0,chart,False,False,EC_BP,"a = 0.004 ,EC+B+ = 100"
95,141,236,Am,1,0.0,(1-),46041.0,,174.0,wallet,False,False,EC_BP,"a = 0.004 ,EC+B+ = 100"
95,142,237,Am,0,0.0,5/2(-),46570.0,,4380.0,chart,False,False,EC_BP,"a = 0.025 0.003,EC+B+ = 99.975 0.003"
95,143,238,Am,0,0.0,1+,48421.421,,5844.0,chart,False,False,EC_BP,"a = 0.0001 0.00004,EC+B+ = 100"
95,144,239,Am,0,0.0,(5/2)-,49390.36,,42840.0,chart,False,False,EC_BP,"a = 0.01 0.001,EC = 99.99 0.001"
95,145,240,Am,0,0.0,(3-),51510.11,,183240.0,chart,False,False,EC_BP,"a ~ 0.00019 ,EC+B+ = 100"
95,146,241,Am,0,0.0,5/2-,52934.335,,13651817760.0,chart,False,False,ALPHA,"a = 100,f = 3.6e-10 9e-11"
95,147,242,Am,0,0.0,1-,55468.014,,57672.0,chart,False,False,B-,"B- = 83 0.3,EC = 17 0.3"
95,147,242,Am,1,48.603,5-,55516.617000000006,,4478023440.0,wallet,False,False,IT,"IT = 99.55 0.01,a = 0.45 0.01"
95,148,243,Am,0,0.0,5/2-,57175.005,,231790572000.0,chart,False,False,ALPHA,"a = 100,f = 3.8e-9 7e-10"
95,149,244,Am,0,0.0,(6-),59879.135,,36072.0,chart,False,False,B-,B- = 100
95,149,244,Am,1,89.5,1+,59968.635,,1567.8,wallet,False,False,B-,"B- = 99.9636 0.0012,EC = 0.0364 0.0012"
95,150,245,Am,0,0.0,(5/2+),61900.417,,7369.200000000001,chart,False,False,B-,B- = 100
95,151,246,Am,0,0.0,(7-),64994.0,,2340.0,chart,False,False,B-,B- = 100
95,151,246,Am,1,0.0,2(-),64994.0,,1500.0,wallet,False,False,B-,"B- = 100,IT?"
95,152,247,Am,0,0.0,(5/2),67153.0,,1380.0,chart,False,False,B-,B- = 100 
96,137,233,Cm,0,0.0,,47293.34,,23.0,chart,False,False,EC_BP,"a = 20 10,EC+B+ = 80 10"
96,138,234,Cm,0,0.0,0+,46722.411,,50.0,chart,False,False,EC_BP,"f ~ 2 ,EC+B+ ~ 71 ,a ~ 27 "
96,139,235,Cm,0,0.0,,48013.0,,300.0,chart,False,False,OTHER,"a = 1 +0.7-0.5,EC+B+ = 99 +0.5-0.7"
96,140,236,Cm,0,0.0,0+,47852.82,,408.0,chart,False,False,EC_BP,"a = 18 2,EC+B+ = 82 2"
96,141,237,Cm,0,0.0,,49247.151,,,none,False,False,EC_BP,"a?,EC+B+ ~ 100 "
96,142,238,Cm,0,0.0,0+,49445.203,,7920.000000000001,chart,False,False,EC_BP,"EC = 96.16 0.18,f = 0.048 0.002,a = 3.84 0.18"
96,143,239,Cm,0,0.0,(7/2-),51146.962,,9000.0,chart,False,False,EC_BP,"a = 0.001 ,EC+B+ ~ 100 "
96,144,240,Cm,0,0.0,0+,51724.222,,2626560.0,chart,False,False,ALPHA,"EC = 0.5 ,f = 0.0000039 8e-7,a = 99.5 "
96,145,241,Cm,0,0.0,1/2+,53701.77,,2833919.9999999995,chart,False,False,EC_BP,"a = 1 0.1,EC = 99 0.1"
96,146,242,Cm,0,0.0,0+,54803.699,,14072832.0,chart,False,False,ALPHA,"f = 0.0000062 3e-7,a = 100,34Si = 1e-14"
96,147,243,Cm,0,0.0,5/2+,57181.936,,920850768.0,chart,False,False,ALPHA,"EC = 0.29 0.03,f = 5.3e-9 9e-10,a = 99.71 0.03"
96,148,244,Cm,0,0.0,0+,58451.835,,571571251.1999999,chart,False,False,ALPHA,"a ~ 100 ,f = 0.00013779 0.00000235"
96,149,245,Cm,0,0.0,7/2+,61004.524,,260192412000.0,chart,False,False,ALPHA,"a = 100,f = 6.1e-7 9e-8"
96,150,246,Cm,0,0.0,0+,62616.912,,150119503200.0,chart,False,False,ALPHA,"a = 99.97385 0.00007,f = 0.02615 0.00007"
96,150,246,Cm,1,1179.7,8-,63796.612,,1.12,wallet,False,False,IT,IT = 100
96,151,247,Cm,0,0.0,9/2-,65533.105,,492298560000000.0,chart,False,False,ALPHA,a = 100
96,152,248,Cm,0,0.0,0+,67392.748,,10996908429600.0,chart,False,False,ALPHA,"a = 91.61 0.16,f = 8.39 0.16"
96,153,249,Cm,0,0.0,1/2+,70750.696,,3849.000000000001,chart,False,False,B-,B- = 100
96,154,250,Cm,0,0.0,0+,72989.588,,261928080000.0,chart,False,False,OTHER,"f ~ 74 ,a?,B-?"
96,155,251,Cm,0,0.0,"(1/2+),(3/2+)",76647.981,,1008.0,chart,False,False,B-,B- = 100
97,136,233,Bk,0,0.0,,52771.0,,21.0,chart,False,False,ALPHA,"a = 0 ,EC+B+?"
97,137,234,Bk,0,0.0,,53395.0,,19.0,chart,False,False,ALPHA,"a = 83 ,EC+B+ = 20 "
97,139,236,Bk,0,0.0,"(4+),(6-)",53542.0,,22.0,chart,False,False,EC_BP,"ECf = 4 2,EC+B+ ~ 83 ,a ~ 17 "
97,140,237,Bk,0,0.0,,53210.0,,,none,False,False,ALPHA,"a?,EC+B+?"
97,141,238,Bk,0,0.0,,54216.0,,144.0,chart,False,False,EC_BP,"ECf = 0.048 0.02,EC+B+ = 100"
97,142,239,Bk,0,0.0,"(3/2-),(7/2+)",54250.0,,,none,False,False,EC_BP,"f = 1 ,EC+B+ = 100,a = 1 "
97,143,240,Bk,0,0.0,,55664.0,,288.0,chart,False,False,EC_BP,"ECf = 0.002 0.0013,EC+B+ = 100"
97,144,241,Bk,0,0.0,(7/2+),55981.0,,276.0,chart,False,False,EC_BP,"a?,EC+B+ = 0 "
97,145,242,Bk,0,0.0,,57752.0,,420.0,chart,False,False,EC_BP,"f = 0.03 ,EC+B+ ~ 100 ,a = 1 "
97,146,243,Bk,0,0.0,(3/2-),58689.629,,16560.0,chart,False,False,EC_BP,"a ~ 0.15 ,EC+B+ ~ 99.85 "
97,147,244,Bk,0,0.0,(4-),60713.825,,18072.0,chart,False,False,EC_BP,"a = 0.006 0.003,EC+B+ = 99.994 0.003"
97,148,245,Bk,0,0.0,3/2-,61813.776,,428544.0,chart,False,False,EC_BP,"a = 0.12 0.01,EC = 99.88 0.01"
97,149,246,Bk,0,0.0,2(-),63966.912,,155520.0,chart,False,False,EC_BP,EC+B+ = 100
97,150,247,Bk,0,0.0,3/2-,65489.521,,43549488000.0,chart,False,False,ALPHA,a ~ 100 
97,151,248,Bk,0,0.0,"(6+),(8-)",68131.053,,284018400.0,chart,False,False,ALPHA,"a?,EC?"
97,151,248,Bk,1,0.0,1(-),68131.053,,85320.0,wallet,False,False,B-,"B- = 70 5,EC = 30 5"
97,152,249,Bk,0,0.0,7/2+,69846.333,,28270080.0,chart,False,False,B-,"f = 4.7e-8 2e-9,a = 0.00137 0.0001,B- = 99.99863 0.0001"
97,153,250,Bk,0,0.0,2-,72952.006,,11563.2,chart,False,False,B-,B- = 100 
97,154,251,Bk,0,0.0,(3/2-),75227.981,,3360.0,chart,False,False,B-,B- = 100 
97,155,252,Bk,0,0.0,,78535.0,,108.0,chart,False,False,B-,B- = 100
97,156,253,Bk,0,0.0,,80929.0,,600.0,chart,False,False,B-,B- = 100
98,139,237,Cf,0,0.0,,57938.255,,0.8,chart,False,False,ALPHA,"a = 70 10,f = 30 10"
98,140,238,Cf,0,0.0,0+,57278.0,,0.0211,chart,False,False,OTHER,"a = 5 ,f = 95 "
98,141,239,Cf,0,0.0,,58202.0,,28.0,chart,False,False,ALPHA,"a = 65 3,EC+B+ = 35 3"
98,142,240,Cf,0,0.0,0+,57988.719,,41.2,chart,False,False,ALPHA,"a = 98.5 0.2,f = 1.5 0.2"
98,143,241,Cf,0,0.0,,59327.0,,226.8,chart,False,False,EC_BP,"a = 15 1,EC+B+ = 85 1"
98,144,242,Cf,0,0.0,0+,59386.982,,209.4,chart,False,False,ALPHA,"f = 0.014 ,EC+B+ = 39 3,a = 61 3"
98,145,243,Cf,0,0.0,(1/2+),60990.0,,636.0,chart,False,False,EC_BP,"a ~ 14 ,EC+B+ ~ 86 "
98,146,244,Cf,0,0.0,0+,61478.096,,1164.0,chart,False,False,ALPHA,"a = 75 6,EC = 25 6"
98,147,245,Cf,0,0.0,1/2+,63385.151,,2700.0,chart,False,False,EC_BP,"a = 35.3 2.5,EC+B+ = 64.7 2.5"
98,148,246,Cf,0,0.0,0+,64090.228,,128520.0,chart,False,False,ALPHA,"a = 99.9946 0.0007,f = 0.0054 0.0007"
98,149,247,Cf,0,0.0,(7/2+),66109.392,,11196.0,chart,False,False,EC_BP,"a = 0.035 0.005,EC = 99.965 0.005"
98,150,248,Cf,0,0.0,0+,67237.951,,28814400.0,chart,False,False,ALPHA,"a = 99.9971 0.0003,f = 0.0029 0.0003"
98,151,249,Cf,0,0.0,9/2-,69722.733,,11067250320.0,chart,False,False,ALPHA,"a = 100,f = 5e-7"
98,152,250,Cf,0,0.0,0+,71170.336,,412773408.0,chart,False,False,ALPHA,"a = 99.923 0.003,f = 0.077 0.003"
98,153,251,Cf,0,0.0,1/2+,74134.981,,28338724800.0,chart,False,False,ALPHA,"a ~ 100 ,f?"
98,154,252,Cf,0,0.0,0+,76034.61,,83532967.19999999,chart,False,False,ALPHA,"a = 96.898 0.003,f = 3.102 0.003"
98,155,253,Cf,0,0.0,(7/2+),79301.562,,1536192.0,chart,False,False,B-,"B- = 99.69 0.04,a = 0.31 0.04"
98,156,254,Cf,0,0.0,0+,81341.395,,5227200.0,chart,False,False,OTHER,"a = 0.31 0.02,f = 99.69 0.02"
98,157,255,Cf,0,0.0,(7/2+),84809.0,,5100.0,chart,False,False,B-,B- = 100
98,158,256,Cf,0,0.0,0+,87041.0,,738.0,chart,False,False,OTHER,f = 100
99,141,240,Es,0,0.0,(1+),64225.0,,6.7,chart,False,False,ALPHA,"ECf = 16 6,EC+B+ = 30 10,a = 70 10"
99,142,241,Es,0,0.0,,63893.0,,4.3,chart,False,False,ALPHA,"a?,EC+B+?"
99,143,242,Es,0,0.0,,64801.0,,17.8,chart,False,False,ALPHA,"ECf = 0.7 0.2,EC+B+ = 43 3,a = 57 3"
99,144,243,Es,0,0.0,(3/2-),64747.0,,22.0,chart,False,False,ALPHA,"f = 1 ,EC+B+ = 39 6,a = 61 6"
99,145,244,Es,0,0.0,,66026.0,,37.0,chart,False,False,EC_BP,"ECf = 0.011 0.004,EC+B+ = 96 +2-3,a = 4 +3-2"
99,146,245,Es,0,0.0,(3/2-),66315.0,,67.2,chart,False,False,ALPHA,"a = 54 7,EC+B+ = 46 7"
99,147,246,Es,0,0.0,,67818.802,,450.0,chart,False,False,EC_BP,"ECf ~ 0.003 ,EC+B+ = 90.1 1.8,a = 9.9 1.8"
99,148,247,Es,0,0.0,(7/2+),68578.393,,273.0,chart,False,False,EC_BP,"a ~ 7 ,EC+B+ ~ 93 "
99,149,248,Es,0,0.0,"(2-),(0+)",70299.0,,1440.0,chart,False,False,EC_BP,"ECf = 0.00035 0.00018,EC+B+ ~ 99.7 ,a ~ 0.3 "
99,150,249,Es,0,0.0,7/2+,71175.0,,6132.0,chart,False,False,EC_BP,"a = 0.57 0.08,EC+B+ = 99.43 0.08"
99,151,250,Es,0,0.0,(6+),73225.0,,30600.0,chart,False,False,EC_BP,"a = 3 ,EC+B+ = 97 "
99,151,250,Es,1,0.0,1(-),73225.0,,7956.0,wallet,False,False,EC_BP,"a?,EC+B+ ~ 100 "
99,152,251,Es,0,0.0,3/2-,74511.547,,118800.0,chart,False,False,EC_BP,"a = 0.5 0.2,EC = 99.5 0.2"
99,153,252,Es,0,0.0,(5-),77294.61,,40754880.0,chart,False,False,ALPHA,"a = 78 2,EC = 22 2"
99,154,253,Es,0,0.0,7/2+,79010.486,,1768262.4,chart,False,False,ALPHA,"a = 100,f = 0.0000088 3e-7"
99,155,254,Es,0,0.0,7(+),81994.151,,23820480.0,chart,False,False,ALPHA,"f = 0.000003 ,a ~ 100 ,B- = 0.000174 0.000008"
99,155,254,Es,1,84.2,2+,82078.351,,141120.0,wallet,False,False,B-,"IT = 3 ,a = 0.32 0.01,B- ~ 98 ,f = 0.045 ,EC = 0.076 0.007"
99,156,255,Es,0,0.0,(7/2+),84089.237,,3438719.9999999995,chart,False,False,B-,"f = 0.0041 0.0002,a = 8 0.4,B- = 92 0.4"
99,157,256,Es,0,0.0,"(1+),(0-)",87185.0,,1524.0,chart,False,False,B-,B- = 100
99,157,256,Es,1,0.0,(8+),87185.0,,27360.0,wallet,False,False,B-,"B- = 100,B-f = 0.002"
99,158,257,Es,0,0.0,,89403.0,,665280.0,chart,False,False,B-,"f?,a?,B- ~ 100 "
100,141,241,Fm,0,0.0,,69220.0,,0.00073,chart,False,False,OTHER,"f = 78 ,EC+B+ = 12 ,a = 14 "
100,142,242,Fm,0,0.0,0+,68400.0,,0.0008,chart,False,False,OTHER,f = 100
100,143,243,Fm,0,0.0,(7/2-),69316.0,,0.231,chart,False,False,ALPHA,"f = 9 3,EC+B+ = 10 ,a = 91 3"
100,144,244,Fm,0,0.0,0+,68964.0,,0.00312,chart,False,False,OTHER,"f = 97 ,EC+B+ = 2 ,a = 1 "
100,145,245,Fm,0,0.0,,70192.0,,5.4,chart,False,False,OTHER,"f = 0.3 ,EC+B+ = 11.5 +6.8-5,a = 88.5 +5-6"
100,146,246,Fm,0,0.0,0+,70191.187,,1.53,chart,False,False,ALPHA,"f = 6.4 0.4,EC+B+ = 1.3 ,a = 93.6 0.4"
100,147,247,Fm,0,0.0,(7/2+),71672.0,,31.0,chart,False,False,ALPHA,"a ~ 64 ,EC+B+ ~ 36 "
100,147,247,Fm,1,45.0,(1/2+),71717.0,,5.1,wallet,False,False,ALPHA,"IT = 12 2,a = 88 2"
100,148,248,Fm,0,0.0,0+,71897.793,,34.5,chart,False,False,ALPHA,"f = 0.1 0.05,EC+B+?,a ~ 99.9 "
100,149,249,Fm,0,0.0,(7/2-),73519.143,,96.0,chart,False,False,EC_BP,"a = 15.6 1,EC+B+ = 84.4 1"
100,150,250,Fm,0,0.0,0+,74072.193,,1854.0,chart,False,False,ALPHA,"EC?,f = 0.0069 0.001,a ~ 100 "
100,150,250,Fm,1,1199.2,(8-),75271.393,,1.9,wallet,False,False,IT,"IT ~ 100 ,a?"
100,151,251,Fm,0,0.0,(9/2-),75958.808,,19080.0,chart,False,False,EC_BP,"a = 1.8 0.13,EC+B+ = 98.2 0.13"
100,152,252,Fm,0,0.0,0+,76816.611,,91368.0,chart,False,False,ALPHA,"a = 99.9977 0.0002,f = 0.0023 0.0002"
100,153,253,Fm,0,0.0,1/2+,79345.549,,259200.0,chart,False,False,EC_BP,"a = 12 1,EC = 88 1"
100,154,254,Fm,0,0.0,0+,80902.521,,11664.0,chart,False,False,ALPHA,"a = 99.9408 0.0003,f = 0.0592 0.0003"
100,155,255,Fm,0,0.0,7/2+,83800.465,,72252.0,chart,False,False,ALPHA,"a ~ 100 ,f = 0.000024 0.00001"
100,156,256,Fm,0,0.0,0+,85484.796,,9426.0,chart,False,False,OTHER,"a = 8.1 0.3,f = 91.9 0.3"
100,157,257,Fm,0,0.0,(9/2+),88590.137,,8683200.0,chart,False,False,ALPHA,"a = 99.79 0.004,f = 0.21 0.004"
100,158,258,Fm,0,0.0,0+,90426.0,,0.00037,chart,False,False,OTHER,f ~ 100 
100,159,259,Fm,0,0.0,,93704.0,,1.5,chart,False,False,OTHER,f = 100
101,143,244,Md,0,0.0,,75597.0,,0.39,chart,False,False,ALPHA,"a ~ 100 ,EC+B+ = 14 "
101,144,245,Md,0,0.0,(7/2-),75325.0,,0.33,chart,False,False,ALPHA,a ~ 100 
101,145,246,Md,0,0.0,,76115.0,,0.9,chart,False,False,ALPHA,"f?,EC+B+?,a = 100 "
101,145,246,Md,1,0.0,,76115.0,,4.4,wallet,False,False,EC_BP,"ECf = 10 ,EC+B+ = 77 ,a = 23 "
101,146,247,Md,0,0.0,(7/2-),75936.0,,1.2,chart,False,False,ALPHA,"a = 99.14 0.1,f = 0.86 0.1"
101,146,247,Md,1,153.0,(1/2-),76089.0,,0.24,wallet,False,False,IT,"IT = 80 2,f = 20 2"
101,147,248,Md,0,0.0,,76948.0,,7.0,chart,False,False,EC_BP,"a = 20 10,EC+B+ = 80 10"
101,148,249,Md,0,0.0,(7/2-),77180.952,,25.6,chart,False,False,ALPHA,"a = 75 5,EC+B+ = 25 5"
101,148,249,Md,1,0.0,(1/2-),77180.952,,1.5,wallet,False,False,IT,"IT?,a?"
101,149,250,Md,0,0.0,,78399.14,,53.4,chart,False,False,EC_BP,"ECf = 0.02 +0.02-0.01,EC+B+ = 93 1,a = 7 1"
101,149,250,Md,1,123.0,,78522.14,,42.4,wallet,False,False,EC_BP,"EC+B+?,a?,IT?"
101,150,251,Md,0,0.0,(7/2-),78966.749,,256.2,chart,False,False,EC_BP,"a = 10 1,EC+B+ = 90 1"
101,150,251,Md,1,850.0,(23/2+),79816.749,,1.37,wallet,False,False,IT,IT ~ 100 
101,151,252,Md,0,0.0,(1+),80467.118,,138.0,chart,False,False,EC_BP,"a?,EC+B+ ~ 100 "
