Z,N,A,element,name,spin_parity,mass_excess_keV,abundance,half_life_s,half_life_source,is_stable,is_resonance,dominant_mode,decay_modes_raw,N_over_Z
86,114,200,Rn,200Rn,0+,-4000.454,,1.03,chart,False,False,OTHER,"a = 86 +14-4,EC+B+ = 14 +4-14",1.3255813953488371
86,115,201,Rn,201Rn,(3/2-),-4107.413,,7.0,chart,False,False,EC_BP,"a = 0 ,EC+B+?",1.3372093023255813
86,116,202,Rn,202Rn,0+,-6274.561,,9.75,chart,False,False,ALPHA,"a = 78 8,EC+B+ = 22 8",1.3488372093023255
86,117,203,Rn,203Rn,3/2-,-6184.045,,44.0,chart,False,False,ALPHA,"a = 66 9,EC+B+ = 34 9",1.3604651162790697
86,118,204,Rn,204Rn,0+,-7970.115,,74.0,chart,False,False,ALPHA,"a = 72 1,EC+B+ = 28 1",1.372093023255814
86,119,205,Rn,205Rn,5/2-,-7709.764,,170.0,chart,False,False,EC_BP,"a = 25 1,EC+B+ = 75 1",1.3837209302325582
86,120,206,Rn,206Rn,0+,-9132.918,,377.4,chart,False,False,ALPHA,"a = 62 3,EC+B+ = 38 3",1.3953488372093024
86,121,207,Rn,207Rn,5/2-,-8634.742,,555.0,chart,False,False,EC_BP,"a = 21 3,EC+B+ = 79 3",1.4069767441860466
86,122,208,Rn,208Rn,0+,-9655.389,,1456.8000000000002,chart,False,False,ALPHA,"a = 62 7,EC+B+ = 38 7",1.4186046511627908
86,123,209,Rn,209Rn,5/2-,-8941.049,,1722.0,chart,False,False,EC_BP,"a = 17 2,EC+B+ = 83 2",1.430232558139535
86,124,210,Rn,210Rn,0+,-9604.764,,8712.0,chart,False,False,ALPHA,"a = 96 1,EC+B+ = 4 1",1.441860465116279
86,125,211,Rn,211Rn,1/2-,-8755.33,,52920.0,chart,False,False,EC_BP,"a = 27.4 1.7,EC = 72.6 1.7",1.4534883720930232
86,126,212,Rn,212Rn,0+,-8659.219,,1434.0,chart,False,False,ALPHA,a = 100,1.4651162790697674
86,127,213,Rn,213Rn,(9/2+),-5695.949,,0.0193799999999999,chart,False,False,ALPHA,a = 100,1.4767441860465116
86,128,214,Rn,214Rn,0+,-4319.664,,2.590000000000001e-07,chart,False,False,ALPHA,a = 100,1.4883720930232558
86,129,215,Rn,215Rn,9/2+,-1168.99,,2.2999999999e-06,chart,False,False,ALPHA,a = 100,1.5
86,130,216,Rn,216Rn,0+,253.312,,2.9e-05,chart,False,False,ALPHA,a = 100,1.5116279069767442
86,131,217,Rn,217Rn,9/2+,3658.566,,0.00059,chart,False,False,ALPHA,a = 100,1.5232558139534884
86,132,218,Rn,218Rn,0+,5217.413,,0.03375,chart,False,False,ALPHA,a = 100,1.5348837209302326
86,133,219,Rn,219Rn,5/2+,8829.337,,3.96,chart,False,False,ALPHA,a = 100,1.5465116279069768
86,134,220,Rn,220Rn,0+,10611.994,,55.6,chart,False,False,ALPHA,a = 100,1.558139534883721
86,135,221,Rn,221Rn,7/2+,14471.354,,1542.0,chart,False,False,B-,"B- = 80 2,a = 20 2",1.569767441860465
86,136,222,Rn,222Rn,0+,16371.957,,330174.14400000003,chart,False,False,ALPHA,a = 100,1.5813953488372092
86,137,223,Rn,223Rn,7/2,20389.738,,1458.0,chart,False,False,B-,B- = 100 ,1.5930232558139534
86,138,224,Rn,224Rn,0+,22445.098,,6840.0,chart,False,False,B-,B- = 100 ,1.6046511627906976
86,139,225,Rn,225Rn,7/2-,26534.143,,279.6,chart,False,False,B-,B- = 100 ,1.6162790697674418
86,140,226,Rn,226Rn,0+,28747.194,,444.0,chart,False,False,B-,B- = 100 ,1.627906976744186
86,141,227,Rn,227Rn,(5/2),32885.835,,20.8,chart,False,False,B-,B- = 100 ,1.6395348837209303
86,142,228,Rn,228Rn,0+,35243.466,,65.0,chart,False,False,B-,B- = 100 ,1.6511627906976745
86,143,229,Rn,229Rn,,39362.4,,12.0,chart,False,False,B-,B- = 100 ,1.6627906976744187
86,144,230,Rn,230Rn,0+,42170.0,,,none,False,False,B-,B- = 100,1.6744186046511629
86,145,231,Rn,231Rn,,46550.0,,,none,False,False,B-,B- = 100,1.686046511627907
87,110,197,Fr,197Fr,(7/2-),10253.968,,0.0006,chart,False,False,ALPHA,a ~ 100 ,1.264367816091954
87,111,198,Fr,198Fr,,9577.698,,0.015,chart,False,False,ALPHA,a ~ 100 ,1.2758620689655173
87,112,199,Fr,199Fr,(1/2+),6771.388,,0.0045,chart,False,False,ALPHA,a ~ 100 ,1.2873563218390804
87,113,200,Fr,200Fr,(3+),6133.578,,0.05,chart,False,False,ALPHA,"ECf = 1.4 ,a ~ 100 ",1.2988505747126438
87,114,201,Fr,201Fr,(9/2-),3588.573,,0.063,chart,False,False,ALPHA,a ~ 100 ,1.3103448275862069
87,115,202,Fr,202Fr,(3+),3101.538,,0.364,chart,False,False,ALPHA,a ~ 100 ,1.3218390804597702
87,116,203,Fr,203Fr,9/2-,876.412,,0.55,chart,False,False,ALPHA,a ~ 100 ,1.3333333333333333
87,117,204,Fr,204Fr,3+,607.308,,1.8,chart,False,False,ALPHA,"a = 92 2,EC+B+ = 8 2",1.3448275862068966
87,118,205,Fr,205Fr,9/2-,-1309.816,,3.9,chart,False,False,ALPHA,"a = 98.5 0.4,EC+B+ = 1.5 0.4",1.3563218390804597
87,119,206,Fr,206Fr,3(+),-1246.859,,16.0,chart,False,False,ALPHA,"a = 88.4 3.3,EC+B+ = 11.6 3.3",1.367816091954023
87,120,207,Fr,207Fr,9/2-,-2849.021,,14.8,chart,False,False,ALPHA,"a = 95 2,EC+B+ = 5 2",1.3793103448275863
87,121,208,Fr,208Fr,7+,-2664.928,,58.6,chart,False,False,ALPHA,"a = 89 3,EC+B+ = 11 3",1.3908045977011494
87,122,209,Fr,209Fr,9/2-,-3782.144,,50.5,chart,False,False,ALPHA,"a = 89 3,EC+B+ = 11 3",1.4022988505747127
87,123,210,Fr,210Fr,6+,-3343.508,,190.8,chart,False,False,ALPHA,"a = 71 4,EC+B+ = 29 4",1.4137931034482758
87,124,211,Fr,211Fr,9/2-,-4140.314,,186.0,chart,False,False,ALPHA,"a = 87 3,EC = 13 3",1.4252873563218391
87,125,212,Fr,212Fr,5+,-3515.998,,1218.0,chart,False,False,EC_BP,"a = 43 2,EC+B+ = 57 2",1.4367816091954022
87,126,213,Fr,213Fr,9/2-,-3554.199,,34.17,chart,False,False,ALPHA,"a = 99.45 0.05,EC+B+ = 0.55 0.05",1.4482758620689655
87,127,214,Fr,214Fr,(1-),-958.327,,0.0055,chart,False,False,ALPHA,a = 100,1.4597701149425288
87,128,215,Fr,215Fr,9/2-,318.137,,8.9e-08,chart,False,False,ALPHA,a = 100,1.471264367816092
87,129,216,Fr,216Fr,(1-),2971.022,,7e-07,chart,False,False,ALPHA,a = 100,1.4827586206896552
87,130,217,Fr,217Fr,9/2-,4314.663,,2.2e-05,chart,False,False,ALPHA,a = 100,1.4942528735632183
87,131,218,Fr,218Fr,1-,7059.44,,0.0011,chart,False,False,ALPHA,a = 100,1.5057471264367817
87,132,219,Fr,219Fr,9/2-,8616.939,,0.022,chart,False,False,ALPHA,a = 100,1.5172413793103448
87,133,220,Fr,220Fr,1+,11482.332,,27.4,chart,False,False,ALPHA,"B- = 0.35 0.05,a = 99.65 0.05",1.528735632183908
87,134,221,Fr,221Fr,5/2-,13277.251,,288.06,chart,False,False,ALPHA,"14C = 8.8e-11 1.1e-11,a = 99.995 0.003,B- = 0.005 0.003",1.5402298850574712
87,135,222,Fr,222Fr,2-,16378.103,,852.0,chart,False,False,B-,B- = 100 ,1.5517241379310345
87,136,223,Fr,223Fr,3/2(-),18382.329,,1319.4,chart,False,False,B-,"B- = 99.994,a = 0.006",1.5632183908045978
87,137,224,Fr,224Fr,1(-),21748.614,,199.8,chart,False,False,B-,B- = 100 ,1.5747126436781609
87,138,225,Fr,225Fr,3/2-,23820.602,,240.0,chart,False,False,B-,B- = 100 ,1.5862068965517242
87,139,226,Fr,226Fr,1-,27520.539,,49.0,chart,False,False,B-,B- = 100 ,1.5977011494252873
87,140,227,Fr,227Fr,1/2+,29682.445,,148.20000000000002,chart,False,False,B-,B- = 100 ,1.6091954022988506
87,141,228,Fr,228Fr,2-,33384.221,,38.0,chart,False,False,B-,B- = 100,1.6206896551724137
87,142,229,Fr,229Fr,(1/2+),35668.253,,50.2,chart,False,False,B-,B- = 100 ,1.632183908045977
87,143,230,Fr,230Fr,,39486.769,,19.1,chart,False,False,B-,B- = 100,1.6436781609195403
87,144,231,Fr,231Fr,(1/2+),42080.575,,17.6,chart,False,False,B-,B- = 100,1.6551724137931034
87,145,232,Fr,232Fr,(5),46072.834,,5.5,chart,False,False,B-,B- = 100 ,1.6666666666666667
87,146,233,Fr,233Fr,,48920.052,,0.9,chart,False,False,B-,"B- = 100,B-n?",1.6781609195402298
88,113,201,Ra,201Ra,(3/2-),11936.817,,0.008,chart,False,False,ALPHA,a = 100,1.2840909090909092
88,114,202,Ra,202Ra,0+,9074.9,,0.0038,chart,False,False,ALPHA,a ~ 100 ,1.2954545454545454
88,115,203,Ra,203Ra,3/2-,8601.331,,0.031,chart,False,False,ALPHA,a ~ 100 ,1.3068181818181819
88,116,204,Ra,204Ra,0+,6061.097,,0.058,chart,False,False,ALPHA,a ~ 100 ,1.3181818181818181
88,117,205,Ra,205Ra,(3/2-),5803.853,,0.215,chart,False,False,ALPHA,a ~ 100 ,1.3295454545454546
88,118,206,Ra,206Ra,0+,3565.613,,0.24,chart,False,False,ALPHA,a ~ 100 ,1.3409090909090908
88,119,207,Ra,207Ra,"(3/2-),(5/2-)",3513.988,,1.4,chart,False,False,ALPHA,"a ~ 86 ,EC+B+ ~ 14 ",1.3522727272727273
88,120,208,Ra,208Ra,0+,1727.934,,1.11,chart,False,False,ALPHA,"a = 87 3,EC+B+ = 13 3",1.3636363636363635
88,121,209,Ra,209Ra,5/2-,1858.24,,4.8,chart,False,False,ALPHA,a ~ 100 ,1.375
88,122,210,Ra,210Ra,0+,442.839,,3.9,chart,False,False,ALPHA,a ~ 100 ,1.3863636363636365
88,123,211,Ra,211Ra,5/2(-),831.87,,13.0,chart,False,False,ALPHA,a ~ 100 ,1.3977272727272727
88,124,212,Ra,212Ra,0+,-198.763,,13.0,chart,False,False,ALPHA,a ~ 100 ,1.4090909090909092
88,125,213,Ra,213Ra,1/2-,345.557,,163.8,chart,False,False,ALPHA,"a = 86 2,EC+B+ = 14 2",1.4204545454545454
88,126,214,Ra,214Ra,0+,92.74,,2.438,chart,False,False,ALPHA,"a = 99.94 0.004,EC = 0.06 0.004",1.4318181818181819
88,127,215,Ra,215Ra,(9/2+),2531.995,,0.00168,chart,False,False,ALPHA,a = 100,1.4431818181818181
88,128,216,Ra,216Ra,0+,3291.466,,1.72e-07,chart,False,False,ALPHA,a = 100,1.4545454545454546
88,129,217,Ra,217Ra,(9/2+),5889.536,,1.59e-06,chart,False,False,ALPHA,a = 100,1.4659090909090908
88,130,218,Ra,218Ra,0+,6645.556,,2.59099999999e-05,chart,False,False,ALPHA,a = 100,1.4772727272727273
88,131,219,Ra,219Ra,(7/2+),9393.853,,0.009,chart,False,False,ALPHA,a = 100,1.4886363636363635
88,132,220,Ra,220Ra,0+,10272.091,,0.018,chart,False,False,ALPHA,a = 100,1.5
88,133,221,Ra,221Ra,5/2+,12963.877,,16.0,chart,False,False,ALPHA,"14C = 1.2e-10 9e-11,a = 100",1.5113636363636365
88,134,222,Ra,222Ra,0+,14320.205,,33.6,chart,False,False,ALPHA,"14C = 2.9e-8 6e-9,a = 100",1.5227272727272727
88,135,223,Ra,223Ra,3/2+,17233.245,,988001.28,chart,False,False,ALPHA,"14C = 8.9e-8 4e-9,a = 100",1.5340909090909092
88,136,224,Ra,224Ra,0+,18825.832,,313744.32,chart,False,False,ALPHA,"14C = 4e-9 1e-9,a = 100",1.5454545454545454
88,137,225,Ra,225Ra,1/2+,21993.044,,1278720.0,chart,False,False,B-,B- = 100 ,1.5568181818181819
88,138,226,Ra,226Ra,0+,23667.576,,50492160000.0,chart,False,False,ALPHA,"14C = 2.6e-9 6e-10,a = 100",1.5681818181818181
88,139,227,Ra,227Ra,3/2+,27177.464,,2532.0,chart,False,False,B-,B- = 100 ,1.5795454545454546
88,140,228,Ra,228Ra,0+,28940.194,,181456200.0,chart,False,False,B-,B- = 100 ,1.5909090909090908
88,141,229,Ra,229Ra,5/2+,32561.963,,240.0,chart,False,False,B-,B- = 100,1.6022727272727273
88,142,230,Ra,230Ra,0+,34516.306,,5580.0,chart,False,False,B-,B- = 100 ,1.6136363636363635
88,143,231,Ra,231Ra,(5/2+),38216.488,,103.9,chart,False,False,B-,B- = 100,1.625
88,144,232,Ra,232Ra,0+,40496.955,,252.0,chart,False,False,B-,B- = 100,1.6363636363636365
88,145,233,Ra,233Ra,(1/2+),44334.062,,30.0,chart,False,False,B-,B- = 100,1.6477272727272727
88,146,234,Ra,234Ra,0+,46930.629,,30.0,chart,False,False,B-,B- = 100,1.6590909090909092
89,115,204,Ac,204Ac,,,,0.0074,wallet,False,False,ALPHA,a ~ 100 ,1.2921348314606742
89,116,205,Ac,205Ac,(9/2-),14106.689,,0.0077,chart,False,False,ALPHA,a ~ 100 ,1.303370786516854
89,117,206,Ac,206Ac,(3+),13484.754,,0.027,chart,False,False,ALPHA,a ~ 100 ,1.3146067415730338
89,118,207,Ac,207Ac,(9/2-),11146.228,,0.027,chart,False,False,ALPHA,a ~ 100 ,1.3258426966292134
89,119,208,Ac,208Ac,(3+),10760.854,,0.093,chart,False,False,ALPHA,a ~ 100 ,1.3370786516853932
89,120,209,Ac,209Ac,(9/2-),8844.887,,0.091,chart,False,False,ALPHA,a ~ 100 ,1.348314606741573
89,121,210,Ac,210Ac,,8764.079,,0.344,chart,False,False,ALPHA,a ~ 100 ,1.3595505617977528
89,122,211,Ac,211Ac,9/2-,7143.485,,0.21,chart,False,False,ALPHA,a ~ 100 ,1.3707865168539326
89,123,212,Ac,212Ac,(7+),7299.6,,0.895,chart,False,False,ALPHA,a ~ 100 ,1.3820224719101124
89,124,213,Ac,213Ac,9/2-,6141.029,,0.738,chart,False,False,ALPHA,a ~ 100 ,1.3932584269662922
89,125,214,Ac,214Ac,5(+),6433.272,,8.2,chart,False,False,ALPHA,"a = 89 ,EC+B+ = 11 ",1.404494382022472
89,126,215,Ac,215Ac,9/2-,6030.55,,0.17,chart,False,False,ALPHA,"a = 99.91 0.02,EC+B+ = 0.09 0.02",1.4157303370786516
89,127,216,Ac,216Ac,(1-),8149.736,,0.0003599999999999,chart,False,False,ALPHA,a = 100,1.4269662921348314
89,128,217,Ac,217Ac,9/2-,8702.321,,6.900000000000002e-08,chart,False,False,ALPHA,a = 100,1.4382022471910112
89,129,218,Ac,218Ac,(1-),10850.845,,1.02e-06,chart,False,False,ALPHA,a = 100,1.449438202247191
89,130,219,Ac,219Ac,9/2-,11569.553,,9.4999999999e-06,chart,False,False,ALPHA,a = 100,1.4606741573033708
89,131,220,Ac,220Ac,(3-),13743.755,,0.0264,chart,False,False,ALPHA,a = 100,1.4719101123595506
89,132,221,Ac,221Ac,,14531.048,,0.052,chart,False,False,ALPHA,a = 100,1.4831460674157304
89,133,222,Ac,222Ac,1-,16621.797,,4.9,chart,False,False,ALPHA,"a = 99 1,EC+B+ = 1 1",1.4943820224719102
89,134,223,Ac,223Ac,(5/2-),17825.055,,127.2,chart,False,False,ALPHA,"a = 99,EC = 1",1.5056179775280898
89,135,224,Ac,224Ac,(0-),20234.148,,10008.0,chart,False,False,OTHER,"a = 9.1 +2-1.4,EC+B+ = 90.9 +1.4-2",1.5168539325842696
89,136,225,Ac,225Ac,(3/2-),21637.305,,857001.6000000001,chart,False,False,ALPHA,"14C = 5.3e-10 1.3e-10,a = 100",1.5280898876404494
89,137,226,Ac,226Ac,(1),24309.201,,105732.0,chart,False,False,B-,"EC = 17 3,a = 0.006 0.002,B- = 83 3",1.5393258426966292
89,138,227,Ac,227Ac,3/2-,25849.515,,687087846.0,chart,False,False,B-,"B- = 98.62 0.0036,a = 1.38 0.0036",1.550561797752809
89,139,228,Ac,228Ac,3+,28894.654,,22140.0,chart,False,False,B-,B- = 100 ,1.5617977528089888
89,140,229,Ac,229Ac,(3/2+),30689.936,,3762.0,chart,False,False,B-,B- = 100 ,1.5730337078651686
89,141,230,Ac,230Ac,(1+),33838.386,,122.0,chart,False,False,B-,"B- = 100,B-f = 0.0000012 4e-7",1.5842696629213484
89,142,231,Ac,231Ac,1/2+,35762.853,,450.0,chart,False,False,B-,B- = 100,1.595505617977528
89,143,232,Ac,232Ac,(1+),39154.423,,119.0,chart,False,False,B-,B- = 100,1.6067415730337078
89,144,233,Ac,233Ac,(1/2+),41308.037,,143.0,chart,False,False,B-,B- = 100,1.6179775280898876
89,145,234,Ac,234Ac,(1+),44841.195,,44.0,chart,False,False,B-,B- = 100,1.6292134831460674
89,146,235,Ac,235Ac,,47357.16,,62.0,chart,False,False,B-,B- = 100,1.6404494382022472
89,147,236,Ac,236Ac,,51220.998,,72.0,chart,False,False,B-,B- = 100,1.651685393258427
90,117,207,Th,207Th,,,,0.01,wallet,False,False,ALPHA,a ~ 100 ,1.3
90,118,208,Th,208Th,0+,16688.041,,0.0031,chart,False,False,ALPHA,a ~ 100 ,1.3111111111111111
90,119,209,Th,209Th,(13/2+),16395.0,,0.0025,chart,False,False,ALPHA,a ~ 100 ,1.3222222222222222
90,120,210,Th,210Th,0+,14059.521,,0.0157,chart,False,False,ALPHA,a ~ 100 ,1.3333333333333333
90,121,211,Th,211Th,(3/2-),13876.396,,0.037,chart,False,False,ALPHA,a ~ 100 ,1.3444444444444446
90,122,212,Th,212Th,0+,12110.886,,0.0317,chart,False,False,ALPHA,a ~ 100 ,1.3555555555555556
90,123,213,Th,213Th,5/2-,12120.108,,0.146,chart,False,False,ALPHA,a ~ 100 ,1.3666666666666667
90,124,214,Th,214Th,0+,10694.932,,0.1,chart,False,False,ALPHA,a = 100,1.3777777777777778
90,125,215,Th,215Th,(1/2-),10921.434,,1.4,chart,False,False,ALPHA,a = 100,1.3888888888888888
90,126,216,Th,216Th,0+,10298.537,,0.026,chart,False,False,ALPHA,a = 100,1.4
90,127,217,Th,217Th,(9/2+),12205.78,,0.000254,chart,False,False,ALPHA,a = 100,1.4111111111111112
90,128,218,Th,218Th,0+,12366.747,,1.21e-07,chart,False,False,ALPHA,a = 100,1.4222222222222223
90,129,219,Th,219Th,(9/2+),14462.78,,1.02e-06,chart,False,False,ALPHA,a = 100,1.4333333333333333
90,130,220,Th,220Th,0+,14689.538,,1.01999999999e-05,chart,False,False,ALPHA,a = 100,1.4444444444444444
90,131,221,Th,221Th,(7/2+),16939.926,,0.00173,chart,False,False,ALPHA,a = 100,1.4555555555555555
90,132,222,Th,222Th,0+,17203.039,,0.00197,chart,False,False,ALPHA,a = 100,1.4666666666666666
90,133,223,Th,223Th,(5/2)+,19385.402,,0.6,chart,False,False,ALPHA,a = 100,1.4777777777777779
90,134,224,Th,224Th,0+,19995.581,,1.041,chart,False,False,ALPHA,a = 100,1.488888888888889
90,135,225,Th,225Th,(3/2+),22310.193,,523.2,chart,False,False,ALPHA,"a ~ 90 ,EC ~ 10 ",1.5
90,136,226,Th,226Th,0+,23197.649,,1841.4,chart,False,False,ALPHA,a = 100,1.511111111111111
90,137,227,Th,227Th,1/2+,25804.759,,1615127.04,chart,False,False,ALPHA,a = 100,1.5222222222222221
90,138,228,Th,228Th,0+,26770.899,,60325508.16,chart,False,False,ALPHA,"20O = 1.13e-11 2.2e-12,a = 100",1.5333333333333334
90,139,229,Th,229Th,5/2+,29585.517,,249541722000.0,chart,False,False,ALPHA,a = 100,1.5444444444444445
90,140,230,Th,230Th,0+,30862.512,0.02,2379443040000.0,chart,False,False,ALPHA,"24Ne = 5.8e-11 1.3e-11,a = 100",1.5555555555555556
90,141,231,Th,231Th,5/2+,33815.811,,91872.0,chart,False,False,B-,B- = 100,1.5666666666666667
90,142,232,Th,232Th,0+,35446.71,99.98,4.439655659743416e+17,chart,False,False,ALPHA,"a = 100,f = 1.1e-9 4e-10",1.5777777777777777
90,143,233,Th,233Th,1/2+,38731.642,,1309.8,chart,False,False,B-,B- = 100,1.5888888888888888
90,144,234,Th,234Th,0+,40612.958,,2082844.8,chart,False,False,B-,B- = 100,1.6
90,145,235,Th,235Th,(1/2+),44017.754,,432.0,chart,False,False,B-,B- = 100,1.6111111111111112
90,146,236,Th,236Th,0+,46255.203,,2250.0,chart,False,False,B-,B- = 100,1.6222222222222222
90,147,237,Th,237Th,,49955.097,,287.4,chart,False,False,B-,B- = 100,1.6333333333333333
90,148,238,Th,238Th,0+,52525.0,,564.0,chart,False,False,B-,B- = 100,1.6444444444444444
91,120,211,Pa,211Pa,(9/2-),22052.226,,0.0038,chart,False,False,ALPHA,"p?,a ~ 100 ",1.3186813186813187
91,121,212,Pa,212Pa,(3+),21596.523,,0.005,chart,False,False,ALPHA,a ~ 100 ,1.3296703296703296
91,122,213,Pa,213Pa,9/2-,19654.194,,0.0053,chart,False,False,ALPHA,a = 100,1.3406593406593406
91,123,214,Pa,214Pa,,19459.895,,0.017,chart,False,False,ALPHA,a = 100,1.3516483516483517
91,124,215,Pa,215Pa,(9/2-),17804.537,,0.014,chart,False,False,ALPHA,a = 100,1.3626373626373627
91,125,216,Pa,216Pa,,17823.799,,0.118,chart,False,False,ALPHA,a ~ 100 ,1.3736263736263736
91,126,217,Pa,217Pa,(9/2-),17054.748,,0.0037,chart,False,False,ALPHA,a = 100,1.3846153846153846
91,127,218,Pa,218Pa,,18649.568,,0.0001089999999999,chart,False,False,ALPHA,a = 100,1.3956043956043955
91,128,219,Pa,219Pa,9/2-,18583.223,,5.5e-08,chart,False,False,ALPHA,a = 100,1.4065934065934067
91,129,220,Pa,220Pa,1-,20278.397,,8.9e-07,chart,False,False,ALPHA,a = 100,1.4175824175824177
91,130,221,Pa,221Pa,9/2-,20374.937,,5.9e-06,chart,False,False,ALPHA,a = 100,1.4285714285714286
91,131,222,Pa,222Pa,,22064.361,,0.00389,chart,False,False,ALPHA,a = 100,1.4395604395604396
91,132,223,Pa,223Pa,(9/2-),22337.614,,0.0053,chart,False,False,ALPHA,a = 100,1.4505494505494505
91,133,224,Pa,224Pa,(5-),23862.351,,0.85,chart,False,False,ALPHA,a = 100,1.4615384615384615
91,134,225,Pa,225Pa,,24356.64,,1.7,chart,False,False,ALPHA,a = 100,1.4725274725274726
91,135,226,Pa,226Pa,,26033.6,,108.0,chart,False,False,ALPHA,"a = 74 5,EC+B+ = 26 5",1.4835164835164836
91,136,227,Pa,227Pa,(5/2-),26830.371,,2298.0,chart,False,False,ALPHA,"a = 85 2,EC = 15 2",1.4945054945054945
91,137,228,Pa,228Pa,3+,28923.599,,71280.0,chart,False,False,EC_BP,"a = 1.85 0.17,EC+B+ = 98.15 0.17",1.5054945054945055
91,138,229,Pa,229Pa,5/2+,29896.848,,133920.0,chart,False,False,EC_BP,"a = 0.51 0.04,EC = 99.49 0.04",1.5164835164835164
91,139,230,Pa,230Pa,2-,32173.543,,1503359.9999999998,chart,False,False,EC_BP,"EC+B+ = 92.2 0.7,a = 0.0035 0.0004,B- = 7.8 0.7",1.5274725274725274
91,140,231,Pa,231Pa,3/2-,33424.338,100.0,1033164266400.0,chart,False,False,ALPHA,"24Ne = 1.34e-9 1.7e-10,a = 100",1.5384615384615385
91,141,232,Pa,232Pa,(2-),35946.549,,113184.0,chart,False,False,B-,B- = 100,1.5494505494505495
91,142,233,Pa,233Pa,3/2-,37489.41,,2330640.0,chart,False,False,B-,B- = 100,1.5604395604395604
91,143,234,Pa,234Pa,4+,40338.87,,24015.6,chart,False,False,B-,B- = 100,1.5714285714285714
91,144,235,Pa,235Pa,(3/2-),42288.901,,1464.0,chart,False,False,B-,B- = 100,1.5824175824175823
91,145,236,Pa,236Pa,1(+),45333.955,,546.0,chart,False,False,B-,B- = 100,1.5934065934065933
91,146,237,Pa,237Pa,(1/2+),47527.624,,522.0,chart,False,False,B-,B- = 100,1.6043956043956045
91,147,238,Pa,238Pa,(3-),50894.043,,138.0,chart,False,False,B-,B- = 100,1.6153846153846154
91,148,239,Pa,239Pa,(3/2),53337.0,,6480.0,chart,False,False,B-,B- = 100,1.6263736263736264
92,122,214,U,214U,0+,,,0.0005200000000000001,wallet,False,False,ALPHA,a = 100,1.326086956521739
92,123,215,U,215U,,24889.312,,0.0007,chart,False,False,ALPHA,a ~ 100 ,1.3369565217391304
92,124,216,U,216U,0+,23066.429,,0.0045,chart,False,False,ALPHA,a ~ 100 ,1.3478260869565217
92,125,217,U,217U,,22971.0,,0.016,chart,False,False,ALPHA,a ~ 100 ,1.358695652173913
92,126,218,U,218U,0+,21894.655,,0.00063,chart,False,False,ALPHA,a = 100,1.3695652173913044
92,127,219,U,219U,(9/2+),23295.953,,5.99999999999e-05,chart,False,False,ALPHA,a = 100,1.3804347826086956
92,129,221,U,221U,(9/2+),24519.996,,6.6e-07,chart,False,False,ALPHA,a ~ 100 ,1.4021739130434783
92,130,222,U,222U,0+,24272.834,,4.7e-06,chart,False,False,ALPHA,a ~ 100 ,1.4130434782608696
92,131,223,U,223U,,26045.278,,6.2e-05,chart,False,False,ALPHA,a = 100,1.423913043478261
92,132,224,U,224U,0+,25742.69,,0.000396,chart,False,False,ALPHA,a = 100,1.434782608695652
92,133,225,U,225U,,27372.001,,0.061,chart,False,False,ALPHA,a = 100,1.4456521739130435
92,134,226,U,226U,0+,27328.797,,0.267,chart,False,False,ALPHA,a = 100,1.4565217391304348
92,135,227,U,227U,(3/2+),29045.034,,66.0,chart,False,False,ALPHA,a = 100,1.4673913043478262
92,136,228,U,228U,0+,29220.001,,546.0,chart,False,False,ALPHA,"a = 95 ,EC = 5 ",1.4782608695652173
92,137,229,U,229U,(3/2+),31210.62,,3468.0,chart,False,False,EC_BP,"a ~ 20 ,EC ~ 80 ",1.4891304347826086
92,138,230,U,230U,0+,31615.017,,1747872.0,chart,False,False,ALPHA,"22Ne = 4.8e-12 2e-12,a = 100",1.5
92,139,231,U,231U,(5/2),33805.952,,362880.0,chart,False,False,EC_BP,"a = 0.004 0.001,EC = 99.996 0.001",1.5108695652173914
92,140,232,U,232U,0+,34609.445,,2174318640.0,chart,False,False,ALPHA,"24Ne = 8.9e-10 7e-11,f = 2.7e-12 6e-13,a = 100",1.5217391304347827
92,141,233,U,233U,5/2+,36919.111,,5023622786400.0,chart,False,False,ALPHA,"24Ne = 7.2e-11 9e-12,a = 100",1.5326086956521738
92,142,234,U,234U,0+,38144.959,0.0054,7747390800000.0,chart,False,False,ALPHA,"f = 1.64e-9 2.2e-10,Ne = 9e-12 7e-12,28Mg = 1.4e-11 3e-12,a = 100",1.5434782608695652
92,143,235,U,235U,7/2-,40918.782,0.7204,2.22157389594312e+16,chart,False,False,ALPHA,"20Ne = 8e-10 4e-10,a = 100,f = 7e-9 2e-9,25Ne = 8e-10,28Mg = 8e-10",1.5543478260869565
92,144,236,U,236U,0+,42444.582,,739394568000000.0,chart,False,False,ALPHA,"a = 100,f = 9.4e-8 ",1.565217391304348
92,145,237,U,237U,1/2+,45390.133,,583372.7999999999,chart,False,False,B-,B- = 100,1.576086956521739
92,146,238,U,238U,0+,47307.732,99.2742,1.4084883020376e+17,chart,False,False,ALPHA,"2B- = 2.2e-10 3e-11,f = 0.0000544 7e-7,a = 100",1.5869565217391304
92,147,239,U,239U,5/2+,50572.668,,1407.0,chart,False,False,B-,B- = 100,1.5978260869565217
92,148,240,U,240U,0+,52715.497,,50760.0,chart,False,False,B-,B- = 100,1.608695652173913
92,149,241,U,241U,,56197.0,,,none,False,False,B-,B- = 100,1.6195652173913044
